#UF;MUNICIPIO;NOME_FANTASIA;NOME_RAZAO_SOCIAL;NU_CNPJ;CNES;DT_CADASTRO_PJ;CATEGORIA;SUB_CATEGORIA;NU_CNPJ_MANTENEDORA;TP_CLASSIFICACAO
PR;ARAUCÁRIA;Hospital Municipal de Araucária;Pró Saúde Associação Beneficente de Assistência Social e Hospitalar;;5995280;04/29/2014 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;24232886008656;Hospital
PR;ARAUCÁRIA;Tia Juli Vacinas;Viviane Caroline da Cunha Batista;35002317000141;3575055;10/16/2023 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
PR;ARAUCÁRIA;hospital municipal de araucária;santa casa de misericordia de chavantes;73027690001118;5995280;02/08/2022 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;ARAUCÁRIA;;prefeitura municipal de araucária;76105535000199;;09/05/2005 00:00:00.000000;Prefeitura Municipal;Núcleo de Segurança do Paciente;;Instituição
PR;ASSAÍ;Climas;Hospital e Maternidade Santa Rita de Assaí  - Lda;77561934000127;2582538;04/07/2017 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;ASSIS CHATEAUBRIAND;Associação Hospitalar Beneficente Moacir Michelett;Associação Hospitalar Beneficente Moacir Micheletto;17398245000111;4051165;10/03/2016 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;ASSIS CHATEAUBRIAND;HOSPITAL SAO LUCAS;HOSPITAL SAO LUCAS DE ASSIS CHATEAUBRIAND LTDA;77302818000193;4051181;06/09/2008 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;ASTORGA;HOSPITAL REGIONAL CRISTO REI;FUNDAÇÃO HOSPITALAR DE ASTORGA;75349795000147;2733579;02/12/2016 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;ASTORGA;LABORATORIO SANTA TEREZINHA;LABORATORIO DE PATOLOGIA CLINICA SANTA TEREZINHA LTDA;75743419000132;;08/07/2014 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Empresa privada
PR;BANDEIRANTES;Hospital São Lucas;Instituto de Medicina e Cirurgia de Bandeirantes Ltda;75743526000160;2577429;10/27/2015 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;BANDEIRANTES;Prefeitura Municipal de Bandeirantes;prefeitura municipal de bandeirantes - secretaria de saude;76235753000148;;08/02/2007 00:00:00.000000;Prefeitura Municipal;Núcleo de Segurança do Paciente;;Instituição
PR;BANDEIRANTES;santa casa de bandeirantes;associação hospitalar beneficente de bandeirantes;75623181000101;2577410;08/18/2014 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;BARBOSA FERRAZ;CIUENP;CONSORCIO INT. DE URG.E EMERG. DO NOROESTE DO PR - CIUENP;;7455534;03/19/2026 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;15718459000100;Hospital
PR;BARBOSA FERRAZ;Hospital Municipal Arnaldo Coneglian;Hospital Municipal de Barbosa Ferraz;;3587010;11/03/2015 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;09303602000192;Hospital
PR;BARRACÃO;CENTRO NISI;UNIDADE DE SAÚDE CENTRO NIS I;;2583275;11/06/2023 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;08992896000144;Instituição
PR;BELA VISTA DA CAROBA;centro municipal de saude;secretaria municipal de saude;;2582937;11/06/2023 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;09214512000125;Instituição
PR;BELA VISTA DO PARAÍSO;Hospital Municipal São Jorge;Unidade Hospitalar Municipal São Jorge;;2729547;03/07/2019 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;76245067000158;Hospital
PR;BITURUNA;Hospital São Vicente de Paula;Fundacao Municipal de Saude de Bituruna;;2549263;12/12/2007 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;04326257000199;Hospital
PR;BOA ESPERANÇA;;HOSPITAL E MATERNIDADE BOA ESPERANCA LTDA - ME;80523061000172;2733250;11/20/2015 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;BOA ESPERANÇA DO IGUAÇU;CENTRO DE SAUDE NIS I BOA ESP DO IGUACU;Fundo Municipal de Saúde Boa Esperança do Iguaçu;;2582902;09/28/2023 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;09175541000125;Instituição
PR;BOA VISTA DA APARECIDA;HOSPITAL MUNICIPAL;MUNICIPIO DE BOA VISTA DA APARECIDA;;6326269;01/16/2018 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;78121985000109;Hospital
PR;BOM JESUS DO SUL;NIS I BOM JESUS;Fundo Municipal de Saude de Bom Jesus do Sul-PR;;2583968;11/06/2023 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;08976611000181;Instituição
PR;BOM JESUS DO SUL;centro de saude vó conceição;Centro de Saude NIS I;;2583925;06/23/2020 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;08976611000181;Instituição
PR;BOM SUCESSO;Hospital Municipal Dr Kuriqui Caname;Prefeitura Municipal de Bom Sucesso;;2571714;09/15/2020 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;75771261000104;Hospital
PR;BORRAZÓPOLIS;Hospital Municipal de Borrazópolis;Hospital Municipal de Borrazópolis;;2573423;03/20/2026 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;08541968000137;Instituição
PR;BORRAZÓPOLIS;Hospital Municipal de Borrazópolis;Hospital Municipal Cristo é Vida;;2573423;08/25/2010 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;75740829000120;Hospital
PR;BRAGANEY;prefeitura municipal de braganey;prefeitura municipalde braganey;78121902000173;2736756;07/28/2008 00:00:00.000000;Prefeitura Municipal;Núcleo de Segurança do Paciente;;Instituição
PR;CAFELÂNDIA;HOSPITAL POLICLINICA CONSOLATA;HOSPITAL NOSSA SENHORA CONSOLATA;75524157000115;2571757;11/27/2007 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CAFELÂNDIA;NSP- Hospital Municipal Fioravante Motter;Prefeitura Municipal de Cafelândia;;4068106;11/29/2022 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;78121878000172;Hospital
PR;CAFELÂNDIA;;Prefeitura Municipal de Cafelândia;78121878000172;2571749;08/14/2008 00:00:00.000000;Prefeitura Municipal;Núcleo de Segurança do Paciente;;Orgão
PR;CAFEZAL DO SUL;Samu Noroeste;CIUENP;;7430159;03/18/2026 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;15718459000100;Hospital
PR;CAMBARÁ;Santa Casa de Cambará;Associação Beneficente Casa de Misericordia de Cambará;78297090000111;4051513;05/12/2015 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CAMBIRA;SECRETARIA MUNICIPAL DE SAUDE;AUTARQUIA MUNICIPAL DE SAUDE DE CAMBIRA;;2571773;05/07/2021 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;11513856000187;Instituição
PR;CAMBÉ;HOSPITAL SAO FRANCISCO;SAO FRANCISCO INSTITUTO VIDA;07142188000151;2729539;03/29/2007 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CAMBÉ;SANTA CASA DE CAMBE;SANTA CASA DE MISERICORDIA DE CAMBE;;2730650;11/10/2015 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;75757849000103;Instituição
PR;CAMBÉ;SANTA CASA DE CAMBE;SANTA CASA DE MISERICORDIA DE CAMBE;75757849000103;2730650;10/25/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CAMPINA DA LAGOA;HOSPITAL E MATERNIDADE NOSSA SENHORA DAS GRAÇAS;CENTRAL MEDICA DE CAMPINA DA LAGOA LTDA - EPP;79604534000187;2733285;12/08/2017 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CAMPINA GRANDE DO SUL;HOSPITAL ANGELINA CARON;SOCIEDADE HOSPITALAR ANGELINA CARON;07088017000191;013633 ;07/06/2006 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;;Hospital
PR;CAMPINA GRANDE DO SUL;HOSPITAL ANGELINA CARON;SOCIEDADE HOSPITALAR ANGELINA CARON;07088017000191;013633 ;07/06/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CAMPO LARGO;HOSPITAL SÃO LUCAS;HOSPITAL E MATERNIDADE PAROLIN LTDA;;0013838;10/03/2017 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;75807073000199;Hospital
PR;CAMPO LARGO;Hospital Infantil Waldemar Monastier;Hospital Infantil Waldemar Monastier;76416866004803;6426204;03/27/2011 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CAMPO LARGO;hospital do centro;hospitaldo rocio ltda;08689079000111;5603145;09/25/2019 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CAMPO LARGO;hospital nossa senhora do rocio;maternidade e cirurgia nossa senhora do rocio ltda;75802348000100;0013846;02/28/2008 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CAMPO MOURÃO;CENTER CLINICAS;ISNOR SISTEMA INTEGRADO DE SAUDE DO NORTE DO PARANA;06353041000148;0014125;08/26/2016 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CAMPO MOURÃO;CIUENP;CONSORCIO INT. DE URG.E EMERG. DO NOROESTE DO PR - CIUENP;;7465998;04/28/2026 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;15718459000100;Hospital
PR;CAMPO MOURÃO;Clinica FisioForma;Arruda e Andrade;;3631982;06/18/2018 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;07204475000149;Hospital
PR;CAMPO MOURÃO;Fundo Municipal de Saúde de Campo Mourão;FMS/PREFEITURA MUNICIPAL DE SAUDE;;0014117;10/25/2023 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;09253109000105;Instituição
PR;CAMPO MOURÃO;HOSPITAL SANTA CASA;ASSOCIACAO BENEFICIENTE HOSPITALAR SANTA CASA DE MISERICORDI;80612294000141;0014109 ;02/21/2007 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CAMPO MOURÃO;Hospital Unimed Unidade Centro;Unimed Regional de Campo Mourao - Cooperativa de Trabalho Médico;81715716000410;9578986;08/21/2018 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CAMPO MOURÃO;Instituto de Rim de Campo Mourão;Instituto do Rim de Campo Mourão SC LTDA;;0014214;04/20/2017 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;79697736000110;Hospital
PR;CAMPO MOURÃO;SECRETARIA DE SAÚDE;FUNDO MUNICIPAL DE SAÚDE;09253109000105;0014117;10/05/2016 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;;Instituição
PR;CAMPO MOURÃO;policlinica são marcos de campo mourão ltda;policlinica sao marcos;77645513000184;0014133;04/04/2016 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CANDÓI;INSTITUTO DE SAÚDE SANTA CLARA;INSTITUTO DE SAÚDE SANTA CLARA;08325231000187;2742020;08/09/2016 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CANTAGALO;FMS;Fundo Municipal de Saúde;;6763669;06/04/2024 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;09556006000114;Instituição
PR;CANTAGALO;Hospital Santo Antonio de Cantagalo;Hospital Santo Antonio de Cantagalo Ltda;76179548000102;2742055;05/22/2014 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CAPANEMA;Comissão Municipal de Segurança do Paciente;Secretaria Municipal de Saúde de Capanema;;2583771;11/06/2023 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;09157931000172;Instituição
PR;CAPANEMA;HOSPITAL SUDOESTE LTDA;hospital sudoeste ltda;75984195000150;2586061;09/15/2016 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CAPITÃO LEÔNIDAS MARQUES;Hospital Nossa Senhora Aparecida;Associação de Promoção a Saúde, Maternidade e Infancia de Capitão L. Marques - Hospital Nossa Senhora Aparecida;77304582000124;2571811;08/08/2017 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;ACESSO SAUDE;RUPP & CIA LTDA ME;;7879520;06/15/2018 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;18851177000167;Hospital
PR;CASCAVEL;ARES CENTRO MEDICO HOSPITALAR;ARES HOSPITAL DIA ME;09296379000101;7807252;06/05/2015 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;CARDIOCENTRO;CENTRO DE CARDIOLOGIA INTERVENCIONISTA OESTE LTDA;14037892000100;6958567;12/07/2015 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
PR;CASCAVEL;CENTRO DE ATENÇÃO A SAÚDE DR. ALVARO RABELLO;Unimed de cascavel;81170003000256;9849262;12/03/2019 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;CENTRO DE ONCOLOGIA CASCAVEL S/C LTDA.;CENTRO DE ONCOLOGIA CASCAVEL S/C LTDA.;72510480000141;2737434;03/31/2004 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;CIT DIAGNOSTICO POR IMAGEM;CIT DIAGNOSTICO POR IMAGEM;;7206941;06/24/2020 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;03277707000138;Hospital
PR;CASCAVEL;CLAUDIA BELORINI - CLINICA DE HARMONIZACAO E ESTETICA;CLINICA DE HARMONIZAÇAO E ESTETICA AVANÇADA;54093651000100;8379475;06/09/2026 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;CLINICA DE FISIOTERAPIA DO ASSOALHO PELVICO;CLINICA DE FISIOTERAPIA DO ASSOALHO PELVICO;10949825000100;7299133;02/05/2024 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;CLINICA OSTEO;ERDMANN KUNIOKA LTDA;81273377000116;8610101;11/27/2007 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;CONSAMU;CENTRAL DE REGULAÇÃO DO SAMU;;5072808;04/26/2024 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;17420047000107;Hospital
PR;CASCAVEL;COOP - CENTRO DE ONCOLOGIA DO OESTE DO PARANÁ;LLM CLINICA MEDICA ONCOLOGICA LTDA;17864888000103;7385129;12/17/2013 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
PR;CASCAVEL;Ceot;Centro Esp. em Ortopedia e Traumatologia;;3393615;11/28/2024 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;02980457000135;Hospital
PR;CASCAVEL;Clinica Uroclin;clinica urologica cascavel ltda;77867018000110;3147266;06/05/2012 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;Clínicas FAG;Fundação Assis Gurgacz;02203539000416;3523748;09/29/2022 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
PR;CASCAVEL;Espaço Vida Nova;Clinica Médica Dr.Farah;04611009000190;5321301;05/25/2020 00:00:00.000000;Ambulatorio;Núcleo de Segurança do Paciente;;
PR;CASCAVEL;FARMACIA BASICA III;FARMACIA BASICA III;;9368450;10/30/2025 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;09051532000122;Instituição
PR;CASCAVEL;FUNDACAO HOSPITALAR SAO LUCAS;FUNDACAO HOSPITALAR SAO LUCAS;21998635000108;2738309;03/31/2017 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;Farmacia da Clinica de Olhos Dr. Romeu Tolentino;Clinica de Olhos Dr. romeu tolentino e Associados ltda;02409321000170;2737493;10/14/2011 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
PR;CASCAVEL;GASTROCENTRO;GARCIA, MENOLLI E CIA LTDA;07965831000147;7047258;12/15/2015 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
PR;CASCAVEL;GASTROMED;AVELINO VICENTE GUZZI;08817266000133;5287316;08/01/2018 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;GASTROMED;AVELINO VICENTE GUZZI;;5287316;08/01/2018 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;08817266000133;Hospital
PR;CASCAVEL;GENESIS  CENTRO MEDICO HOSPITALAR;CEDIMED  CENTRO DE DIAGNOSTICO MEDICO DE CASCAVEL LTDA;78675204000110;3165019;02/02/2007 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;GINOFERTY CENTRO DE REPRODUÇÃO HUMANA LTDA;GINOFERTY CENTRO DE REPRODUÇÃO HUMANA LTDA;06934627000104;7704895;08/19/2010 00:00:00.000000;Banco de células e Tecidos Germinativos;Núcleo de Segurança do Paciente;;Empresa privada
PR;CASCAVEL;HOLHOS PRIME;HOSPITAL OFTALMOLOGICO CENTRO AVANCADO DA VISAO LTDA;19834836000110;7611986;05/06/2015 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;HOSPITAL E MATERNIDADE DR LIMA LTDA;HOSPITAL E MATERNIDADE DR LIMA LTDA;;3014509;01/30/2018 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;05149979000188;Hospital
PR;CASCAVEL;HOSPITAL POLICLINICA CASCAVEL;HOSPITAL POLICLINICA CASCAVEL LTDA;76081892000164;2738899 ;07/25/2007 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;HOSPITAL SAO LUCAS;HOSPITAL SAO LUCAS DE CASCAVEL LTDA;76080027000101;2738309;01/30/2007 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;Hospital Jácomo Lunardelli;Clínica Médica Paranaense Ltda;18901540000101;7677588;02/17/2014 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;Hospital Universitário do Oeste do Paraná - HUOP;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;78680337000770;2738368;05/27/2010 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;Hospital de Retaguarda Allan Brame Pinho;Hospital de Retaguarda Allan Brame Pinho;;9543767;06/17/2020 00:00:00.000000;Servico de Hemoterapia;Núcleo de Segurança do Paciente;76208867000107;Hospital
PR;CASCAVEL;Hospital de Retaguarda Allan Brame Pinho;Hospital de Retaguarda Allan Brame Pinho;;9543767;06/17/2020 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;76208867000107;Hospital
PR;CASCAVEL;Hospital do Coração;Clínica Médica de Cascavel;08911792000168;2738252;05/06/2014 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;INSTITUTO DE RADIOLOGIA CASCAVEL;INSTITUTO DE RADIOLOGIA CASCAVEL LTDA;77391605000185;2738392;05/03/2018 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Empresa privada
PR;CASCAVEL;INSTITUTO DO CORAÇÃO;INSTITUTO DO CORAÇÃO DE CASCAVEL LTDA;78681749000139;3146006;02/08/2024 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;INSTITUTO DO PULMAO;INSTITUTO DO PULMAO CASCAVEL LTDA.;78117413000148;3196488;02/10/2011 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;INSTITUTO SANDRA MOTTA LTDA;INSTITUTO SANDRA MOTTA LTDA;;8486700;08/08/2026 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;29308256000142;Hospital
PR;CASCAVEL;Instituto da Visão;instituto da visão dr. luiz antonio kuss ltda;02551236000141;2738384;11/25/2011 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;LABORATÓRIO PREVENÇÃO PATOLOGIA;BIOMAGISTRA CLINICA MEDICA EM ANATOMIA PATOLOGICA LTDA;04723784000137;;09/14/2020 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
PR;CASCAVEL;Laboratório Biovel;BIOVEL LABORATÓRIO DE ANÁLISES E PESQUISAS CLÍNICAS LTDA;04328880000180;2736659;03/09/2018 00:00:00.000000;Laboratório de Análises Clínicas;Núcleo de Segurança do Paciente;;Instituição
PR;CASCAVEL;Laboratório Álvaro;Diagnósticos da América S.A.;61486650068144;;05/17/2019 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;61486650000183;Empresa privada
PR;CASCAVEL;MASTER CLINICA;CLINICA UROLOGICA DO OESTE LTDA;80539778000102;3677214;10/05/2007 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;NUCLEVEL MEDICINA NUCLEAR CASCAVEL SS LTDA;NUCLEVEL MEDICINA NUCLEAR CASCAVEL SS LTDA;01702611000144;2738848;09/02/2015 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
PR;CASCAVEL;ORTOFFISIO TERAPIAS INTEGRADAS;ORTOFFISIO TERAPIAS INTEGRADAS EIRELI;;3253929;05/29/2023 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;03052868000123;Hospital
PR;CASCAVEL;Pro Cardíaco;Pro Angio Clinica Medica Ltda;03897497000180;3304477;03/23/2017 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;RENALCLIN OESTE;Renalclin Oeste Ltda;03506039000173;2740001;07/06/2011 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;SESAU;Secretaria Municipal de Saúde;;6345182;06/02/2021 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;09051532000122;Instituição
PR;CASCAVEL;SESAU;FUNDO MUNICIPAL DE SAÚDE DE CASCAVEL;09051532000122;2737396;09/16/2008 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;;Instituição
PR;CASCAVEL;UNIVERSIDADE PARANAENSE - UNIPAR;ASSOCIACAO PARANAENSE DE ENSINO E CULTURA;75517151000625;6019773;07/16/2019 00:00:00.000000;Universidades/centros de pesquisa;Núcleo de Segurança do Paciente;;Instituição
PR;CASCAVEL;UOPECCAN;UNIAO OESTE PARANAENSE DE ESTUDOS E COMBATE AO CANCER;81270548000153;2740338;08/19/2005 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;UPA Tancredo Neves;UPA Tancredo Neves;;7119097;09/03/2025 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;09051532000122;Instituição
PR;CASCAVEL;UPA Veneza;UPA Veneza;;2738864;09/03/2025 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;09051532000122;Instituição
PR;CASCAVEL;USF São Francisco de Assis;USF São Francisco de Assis;;2736969;09/03/2025 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;09051532000122;Instituição
PR;CASCAVEL;USF navegantes;USF navegantes;;2737345;09/03/2025 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;09051532000122;Instituição
PR;CASCAVEL;XPLORE IMAGENS SA;XPLORE IMAGENS SA;22140730000120;9733191;08/25/2021 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Empresa privada
PR;CASCAVEL;clinica medica schmitt;clinica medica schmitt;10322917000166;7159501;11/04/2016 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;gastroclinica cascavel;gastroclinica cascavel ltda;78678455000158;2738023;01/28/2008 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
PR;CASCAVEL;gastrovel clinica do aparelho digestivo;gastrovel clínica e cirurgia do aparelho digestivo;05685901000188;5078733;11/07/2013 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
PR;CASCAVEL;hospital de olhos cascavel;hospital de olhos centro oftalmologico cascavel ltda;81270209000177;2738090;07/30/2010 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;;Hospital
PR;CASCAVEL;instituto de olhos fabri;INSTITUTO DE CIRURGIAS DE OLHOS FABRI LTDA;95594982000101;3433102;10/04/2005 00:00:00.000000;Ambulatorio;Núcleo de Segurança do Paciente;;Instituição
PR;CASCAVEL;unioeste farma - farmácia escola;Universidade estadual do oeste do paraná - unioeste;78680337000850;6391915;05/16/2007 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;78680337000184;Instituição
PR;CASCAVEL;;Consórcio Intermunicipal de Saúde do Oeste do Paraná;00944673000108;2737469;10/13/2003 00:00:00.000000;Servico de Hemoterapia;Núcleo de Segurança do Paciente;;Empresa privada
PR;CASCAVEL;;L D R LIMA DIAGNOSTICO RADIOLOGICO LTDA;02404462000108;6960049;03/26/2002 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
PR;CASTRO;CICASTRO;CENTRO DE IMAGEM DE CASTRO LTDA;;9002561;05/12/2026 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;24012574000148;Hospital
PR;CASTRO;HOSPITAL DA CRUZ VERMELHA DE CASTRO;HOSPITAL DA CRUZ VERMELHA DE CASTRO;07404052000687;2683210;12/04/2018 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASTRO;INSTITUTO MORIAH;HOSPITAL ANNA FIORILLO MENARIM - INSTITUTO MORIAH;09627870000593;2683210;06/20/2023 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
PR;CASTRO;castro imagem;carneiro & bannach ltda;09625513000162;;08/30/2022 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
